gameID,orig_gameID,repetition,acc_norm,rt_norm,bis,bis_baseline,version,trialNum,bis_relative,repetition_1
0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,5,0.3165672763308258,-0.7641057074811082,1.080672983811934,-1.3010757732767837,refgame,27,2.381748757088718,6
0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,5,0.3165672763308258,-0.7901035814476774,1.1066708577785032,-1.3010757732767837,refgame,28,2.4077466310552866,6
0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,6,0.3165672763308258,-0.8798041865260894,1.196371462856915,-1.3010757732767837,refgame,29,2.4974472361336986,7
0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,6,0.3165672763308258,0.30616358117663,0.010403695154195813,-1.3010757732767837,refgame,30,1.3114794684309796,7
0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,6,0.3165672763308258,-1.4272903068029732,1.743857583133799,-1.3010757732767837,refgame,31,3.0449333564105827,7
0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,6,0.3165672763308258,-0.47548616307051766,0.7920534394013434,-1.3010757732767837,refgame,32,2.093129212678127,7
0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,7,-3.0601503378646493,0.7377398962766546,-3.797890234141304,-1.3010757732767837,refgame,36,-2.4968144608645204,8
0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,7,0.3165672763308258,-0.824511851304068,1.1410791276348937,-1.3010757732767837,refgame,37,2.442154900911677,8
0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,7,0.3165672763308258,-1.1235611190965602,1.440128395427386,-1.3010757732767837,refgame,39,2.7412041687041695,8
0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,7,0.3165672763308258,-0.9218277787417236,1.2383950550725493,-1.3010757732767837,refgame,40,2.539470828349333,8
