,trialNum,drawDuration,repetition,gameID,target,condition,generalization,outcome,bis
69,30,-0.06295428703367884,6,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,waiting_04,repeated,between,0.28474631764877295,0.3477006046824518
70,31,-1.1242380382358765,6,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,waiting_03,repeated,between,0.28474631764877295,1.4089843558846495
71,32,-0.6217794880577098,6,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,waiting_02,repeated,between,0.28474631764877295,0.9065258057064827
72,33,-0.7625232113354206,7,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,dining_05,control,between,0.28474631764877295,1.0472695289841936
73,34,0.42947584060135824,7,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,dining_01,control,between,0.28474631764877295,-0.1447295229525853
74,35,-0.08024467072872923,7,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,dining_06,control,between,0.28474631764877295,0.3649909883775022
75,36,0.3181257696052332,7,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,waiting_04,repeated,between,-3.5118712510015353,-3.8299970206067684
76,37,-0.8258060156593054,7,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,waiting_03,repeated,between,0.28474631764877295,1.1105523333080785
77,38,-0.11724609183613731,7,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,dining_00,control,between,0.28474631764877295,0.4019924094849103
78,39,-0.9817652765886605,7,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,waiting_02,repeated,between,0.28474631764877295,1.2665115942374334
79,40,-0.8783687820922587,7,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,waiting_07,repeated,between,0.28474631764877295,1.1631150997410316
80,1,-1.8759147923034962,0,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,waiting_01,repeated,between,-2.3804694761996203,-0.5045546838961241
81,2,0.0244321979279134,0,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,dining_06,control,between,0.42008284874110957,0.39565065081319617
82,3,1.0498715885976793,0,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,waiting_04,repeated,between,-2.3804694761996203,-3.4303410647972994
83,4,-0.35026106472164986,0,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,dining_02,control,between,0.42008284874110957,0.7703439134627594
84,5,1.6996827365488871,0,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,dining_07,control,between,-2.3804694761996203,-4.080152212748508
85,6,1.6498950478749275,0,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,dining_05,control,between,-2.3804694761996203,-4.030364524074548
86,7,-0.22333752035564075,0,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,waiting_00,repeated,between,-2.3804694761996203,-2.1571319558439797
87,8,-0.7127995864742842,0,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,waiting_03,repeated,between,0.42008284874110957,1.132882435215394
88,9,1.2120906305682322,1,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,waiting_00,repeated,between,-2.3804694761996203,-3.5925601067678525
89,10,0.41712382690562205,1,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,waiting_01,repeated,between,0.42008284874110957,0.0029590218354875186
90,11,-0.29486349563372316,1,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,waiting_04,repeated,between,0.42008284874110957,0.7149463443748327
91,12,1.1485119858766037,1,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,waiting_03,repeated,between,0.42008284874110957,-0.7284291371354942
92,13,0.418760042026362,2,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,waiting_00,repeated,between,0.42008284874110957,0.0013228067147475486
93,14,1.2698256498286453,2,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,waiting_01,repeated,between,0.42008284874110957,-0.8497428010875357
94,15,-0.7873642469765988,2,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,waiting_03,repeated,between,0.42008284874110957,1.2074470957177084
95,16,-0.4732109437944323,2,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,waiting_04,repeated,between,0.42008284874110957,0.8932937925355419
96,17,-0.38766026748143206,3,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,waiting_01,repeated,between,0.42008284874110957,0.8077431162225417
97,18,0.3053937086607733,3,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,waiting_03,repeated,between,0.42008284874110957,0.11468914008033626
98,19,2.3380403786549113,3,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,waiting_00,repeated,between,0.42008284874110957,-1.9179575299138016
99,20,-0.5052340111574956,3,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,waiting_04,repeated,between,0.42008284874110957,0.9253168598986051
100,21,-0.45708253760427664,4,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,waiting_01,repeated,between,0.42008284874110957,0.8771653863453862
101,22,-0.8212572744776513,4,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,waiting_04,repeated,between,0.42008284874110957,1.2413401232187609
102,23,1.6774769599102661,4,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,waiting_00,repeated,between,0.42008284874110957,-1.2573941111691567
103,24,0.5066481685118494,4,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,waiting_03,repeated,between,0.42008284874110957,-0.08656531977073978
104,25,-0.7265905424919535,5,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,waiting_03,repeated,between,0.42008284874110957,1.146673391233063
105,26,-0.7177082318365057,5,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,waiting_04,repeated,between,0.42008284874110957,1.1377910805776152
106,27,0.3888406798185366,5,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,waiting_01,repeated,between,0.42008284874110957,0.031242168922572977
107,28,1.6008085942527137,5,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,waiting_00,repeated,between,0.42008284874110957,-1.1807257455116043
108,29,-0.9201314167738244,6,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,waiting_01,repeated,between,0.42008284874110957,1.340214265514934
109,30,0.5012720331151305,6,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,waiting_00,repeated,between,0.42008284874110957,-0.0811891843740209
110,31,-1.0061495831213223,6,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,waiting_03,repeated,between,0.42008284874110957,1.4262324318624318
111,32,-0.49541672043305285,6,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,waiting_04,repeated,between,0.42008284874110957,0.9154995691741624
112,33,-1.1667324099711351,7,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,waiting_00,repeated,between,0.42008284874110957,1.5868152587122446
113,34,-1.3565333639770272,7,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,dining_02,control,between,0.42008284874110957,1.7766162127181366
114,35,-0.43370803587941315,7,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,dining_07,control,between,0.42008284874110957,0.8537908846205227
115,36,-1.4418502952727794,7,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,waiting_03,repeated,between,0.42008284874110957,1.8619331440138889
116,37,-0.7864292669076044,7,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,waiting_01,repeated,between,0.42008284874110957,1.206512115648714
117,38,-0.39186767779190723,7,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,dining_06,control,between,0.42008284874110957,0.8119505265330168
118,39,-0.6884901046804263,7,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,waiting_04,repeated,between,0.42008284874110957,1.1085729534215358
119,40,0.8119191610385676,7,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,dining_05,control,between,0.42008284874110957,-0.3918363122974581
120,1,2.4931605192293715,0,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_02,control,within,-1.9999950000125002,-4.4931555192418715
121,2,1.5754432641243195,0,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_01,control,within,-1.9999950000125002,-3.5754382641368196
122,3,-0.36281911580573345,0,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_00,repeated,within,0.4999987500031249,0.8628178658088583
123,4,-0.08154622425980312,0,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_06,repeated,within,-1.9999950000125002,-1.9184487757526971
124,5,0.7849003102885065,0,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_04,control,within,-1.9999950000125002,-2.784895310301007
125,6,-0.22848409937493788,0,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_03,repeated,within,-1.9999950000125002,-1.7715109006375622
126,7,3.041098443391658,0,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_05,control,within,-1.9999950000125002,-5.041093443404158
127,8,1.5697146919950744,0,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_07,repeated,within,0.4999987500031249,-1.0697159419919495
128,9,0.5995810019074299,1,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_06,repeated,within,0.4999987500031249,-0.09958225190430503
129,10,-1.025901339765845,1,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_03,repeated,within,0.4999987500031249,1.5259000897689698
130,11,-1.184582787745932,1,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_00,repeated,within,0.4999987500031249,1.684581537749057
131,12,1.2400353659570231,1,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_07,repeated,within,0.4999987500031249,-0.7400366159538982
132,13,0.22808309932589016,2,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_07,repeated,within,0.4999987500031249,0.2719156506772347
133,14,-0.709970586837982,2,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_00,repeated,within,0.4999987500031249,1.2099693368411069
134,15,-1.124146351782397,2,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_03,repeated,within,-1.9999950000125002,-0.8758486482301031
135,16,-0.551289138857895,2,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_06,repeated,within,0.4999987500031249,1.0512878888610198
136,17,-0.009079786824853567,3,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_03,repeated,within,0.4999987500031249,0.5090785368279784
137,18,-0.47968198724233224,3,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_06,repeated,within,0.4999987500031249,0.9796807372454571
138,19,0.03789450463495552,3,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_07,repeated,within,0.4999987500031249,0.46210424536816935
139,20,-1.2158035058503174,3,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_00,repeated,within,0.4999987500031249,1.7158022558534423
140,21,-0.32214625368809446,4,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_03,repeated,within,0.4999987500031249,0.8221450036912193
141,22,-0.8594863194112771,4,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_00,repeated,within,0.4999987500031249,1.359485069414402
142,23,0.2043095249895235,4,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_07,repeated,within,0.4999987500031249,0.2956892250136014
143,24,-0.9385406147948583,4,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_06,repeated,within,0.4999987500031249,1.4385393647979832
144,25,-0.3038148228745104,5,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_00,repeated,within,0.4999987500031249,0.8038135728776352
145,26,0.08544165330768931,5,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_06,repeated,within,0.4999987500031249,0.41455709669543556
146,27,0.9587624744110926,5,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_03,repeated,within,0.4999987500031249,-0.45876372440796775
147,28,0.32145882503258416,5,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_07,repeated,within,0.4999987500031249,0.17853992497054072
148,29,-0.820532028932411,6,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_00,repeated,within,0.4999987500031249,1.3205307789355358
149,30,-0.6269062909639291,6,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_07,repeated,within,0.4999987500031249,1.126905040967054
150,31,0.293961678812208,6,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_03,repeated,within,0.4999987500031249,0.20603707119091685
151,32,-1.0556899148379189,6,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_06,repeated,within,0.4999987500031249,1.5556886648410437
152,33,0.5889831434683265,7,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_01,control,within,0.4999987500031249,-0.0889843934652016
