,trialNum,numStrokes,repetition,gameID,target,condition,generalization,outcome,bis
58,19,-0.26173322848980907,3,0130-40464c88-2dc5-4cda-b0d7-0612c6ad5469,dining_06,repeated,between,-1.9999950000125002,-1.7382617715226911
59,20,-0.018260457801614425,3,0130-40464c88-2dc5-4cda-b0d7-0612c6ad5469,dining_01,repeated,between,0.4999987500031249,0.5182592078047393
60,21,-0.018260457801614425,4,0130-40464c88-2dc5-4cda-b0d7-0612c6ad5469,dining_06,repeated,between,0.4999987500031249,0.5182592078047393
61,22,1.9295217077039426,4,0130-40464c88-2dc5-4cda-b0d7-0612c6ad5469,dining_07,repeated,between,0.4999987500031249,-1.4295229577008177
62,23,0.7121578542629694,4,0130-40464c88-2dc5-4cda-b0d7-0612c6ad5469,dining_00,repeated,between,0.4999987500031249,-0.21215910425984452
63,24,-0.018260457801614425,4,0130-40464c88-2dc5-4cda-b0d7-0612c6ad5469,dining_01,repeated,between,0.4999987500031249,0.5182592078047393
64,25,1.4425761663275534,5,0130-40464c88-2dc5-4cda-b0d7-0612c6ad5469,dining_07,repeated,between,0.4999987500031249,-0.9425774163244285
65,26,-0.018260457801614425,5,0130-40464c88-2dc5-4cda-b0d7-0612c6ad5469,dining_01,repeated,between,0.4999987500031249,0.5182592078047393
66,27,-0.018260457801614425,5,0130-40464c88-2dc5-4cda-b0d7-0612c6ad5469,dining_06,repeated,between,0.4999987500031249,0.5182592078047393
67,28,0.7121578542629694,5,0130-40464c88-2dc5-4cda-b0d7-0612c6ad5469,dining_00,repeated,between,0.4999987500031249,-0.21215910425984452
68,29,-0.018260457801614425,6,0130-40464c88-2dc5-4cda-b0d7-0612c6ad5469,dining_06,repeated,between,-1.9999950000125002,-1.9817345422108859
69,30,0.7121578542629694,6,0130-40464c88-2dc5-4cda-b0d7-0612c6ad5469,dining_00,repeated,between,0.4999987500031249,-0.21215910425984452
70,31,-0.018260457801614425,6,0130-40464c88-2dc5-4cda-b0d7-0612c6ad5469,dining_01,repeated,between,0.4999987500031249,0.5182592078047393
71,32,1.4425761663275534,6,0130-40464c88-2dc5-4cda-b0d7-0612c6ad5469,dining_07,repeated,between,0.4999987500031249,-0.9425774163244285
72,33,-2.2095153939953662,7,0130-40464c88-2dc5-4cda-b0d7-0612c6ad5469,waiting_03,control,between,0.4999987500031249,2.709514143998491
73,34,-2.2095153939953662,7,0130-40464c88-2dc5-4cda-b0d7-0612c6ad5469,waiting_02,control,between,0.4999987500031249,2.709514143998491
74,35,-0.018260457801614425,7,0130-40464c88-2dc5-4cda-b0d7-0612c6ad5469,dining_01,repeated,between,0.4999987500031249,0.5182592078047393
75,36,1.4425761663275534,7,0130-40464c88-2dc5-4cda-b0d7-0612c6ad5469,dining_07,repeated,between,0.4999987500031249,-0.9425774163244285
76,37,-0.018260457801614425,7,0130-40464c88-2dc5-4cda-b0d7-0612c6ad5469,dining_06,repeated,between,-1.9999950000125002,-1.9817345422108859
77,38,-2.2095153939953662,7,0130-40464c88-2dc5-4cda-b0d7-0612c6ad5469,waiting_04,control,between,0.4999987500031249,2.709514143998491
78,39,-1.7225698526189768,7,0130-40464c88-2dc5-4cda-b0d7-0612c6ad5469,waiting_05,control,between,0.4999987500031249,2.2225686026221014
79,40,0.7121578542629694,7,0130-40464c88-2dc5-4cda-b0d7-0612c6ad5469,dining_00,repeated,between,0.4999987500031249,-0.21215910425984452
80,1,-0.13111035566259108,0,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,waiting_01,repeated,between,0.538814615760834,0.6699249714234251
81,2,0.8224195037017065,0,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,dining_07,control,between,-1.855917009842873,-2.6783365135445796
82,3,-1.0846402150268888,0,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,waiting_00,repeated,between,0.538814615760834,1.6234548307877228
83,4,-0.13111035566259108,0,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,waiting_06,repeated,between,0.538814615760834,0.6699249714234251
84,5,0.8224195037017065,0,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,dining_01,control,between,0.538814615760834,-0.28360488794087246
85,6,1.2991844333838554,0,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,waiting_07,repeated,between,0.538814615760834,-0.7603698176230214
86,7,3.2062441521124505,0,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,dining_00,control,between,-1.855917009842873,-5.0621611619553235
87,8,1.7759493630660041,0,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,dining_06,control,between,0.538814615760834,-1.2371347473051701
88,9,-0.13111035566259108,1,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,waiting_01,repeated,between,0.538814615760834,0.6699249714234251
89,10,-0.13111035566259108,1,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,waiting_00,repeated,between,0.538814615760834,0.6699249714234251
90,11,-0.13111035566259108,1,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,waiting_06,repeated,between,0.538814615760834,0.6699249714234251
91,12,0.8224195037017065,1,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,waiting_07,repeated,between,-1.855917009842873,-2.6783365135445796
92,13,-0.13111035566259108,2,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,waiting_07,repeated,between,0.538814615760834,0.6699249714234251
93,14,-1.0846402150268888,2,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,waiting_06,repeated,between,0.538814615760834,1.6234548307877228
94,15,-0.6078752853447399,2,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,waiting_00,repeated,between,-1.855917009842873,-1.2480417244981332
95,16,0.34565457401955774,2,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,waiting_01,repeated,between,-1.855917009842873,-2.201571583862431
96,17,-0.6078752853447399,3,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,waiting_07,repeated,between,0.538814615760834,1.146689901105574
97,18,-0.13111035566259108,3,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,waiting_00,repeated,between,0.538814615760834,0.6699249714234251
98,19,-0.6078752853447399,3,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,waiting_06,repeated,between,0.538814615760834,1.146689901105574
99,20,-0.13111035566259108,3,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,waiting_01,repeated,between,0.538814615760834,0.6699249714234251
100,21,-0.6078752853447399,4,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,waiting_00,repeated,between,-1.855917009842873,-1.2480417244981332
101,22,-0.6078752853447399,4,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,waiting_07,repeated,between,0.538814615760834,1.146689901105574
102,23,-1.0846402150268888,4,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,waiting_06,repeated,between,-1.855917009842873,-0.7712767948159842
103,24,0.8224195037017065,4,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,waiting_01,repeated,between,0.538814615760834,-0.28360488794087246
104,25,-1.5614051447090376,5,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,waiting_01,repeated,between,-1.855917009842873,-0.2945118651338354
105,26,0.34565457401955774,5,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,waiting_06,repeated,between,0.538814615760834,0.19316004174127627
106,27,0.8224195037017065,5,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,waiting_07,repeated,between,0.538814615760834,-0.28360488794087246
107,28,-1.0846402150268888,5,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,waiting_00,repeated,between,0.538814615760834,1.6234548307877228
108,29,-0.6078752853447399,6,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,waiting_07,repeated,between,0.538814615760834,1.146689901105574
109,30,-1.0846402150268888,6,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,waiting_00,repeated,between,0.538814615760834,1.6234548307877228
110,31,-1.0846402150268888,6,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,waiting_01,repeated,between,0.538814615760834,1.6234548307877228
111,32,-0.6078752853447399,6,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,waiting_06,repeated,between,0.538814615760834,1.146689901105574
112,33,1.2991844333838554,7,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,dining_01,control,between,0.538814615760834,-0.7603698176230214
113,34,-1.0846402150268888,7,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,waiting_06,repeated,between,0.538814615760834,1.6234548307877228
114,35,-1.0846402150268888,7,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,waiting_00,repeated,between,-1.855917009842873,-0.7712767948159842
115,36,-0.13111035566259108,7,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,waiting_07,repeated,between,0.538814615760834,0.6699249714234251
116,37,-0.13111035566259108,7,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,waiting_01,repeated,between,0.538814615760834,0.6699249714234251
117,38,0.34565457401955774,7,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,dining_06,control,between,0.538814615760834,0.19316004174127627
118,39,1.2991844333838554,7,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,dining_07,control,between,0.538814615760834,-0.7603698176230214
119,40,1.7759493630660041,7,0794-79a983ad-75ff-4c79-bb76-efd8ba1ee928,dining_00,control,between,0.538814615760834,-1.2371347473051701
120,1,0.3638475405605226,0,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,waiting_02,repeated,between,0.538814615760834,0.1749670752003114
121,2,-1.6207754079514196,0,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,waiting_05,repeated,between,0.538814615760834,2.1595900237122536
122,3,1.0253885233978366,0,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,dining_05,control,between,-1.8559170098428728,-2.8813055332407096
123,4,0.033077049141865586,0,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,waiting_04,repeated,between,-1.8559170098428728,-1.8889940589847383
124,5,2.017699997653808,0,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,dining_04,control,between,-1.8559170098428728,-3.873617007496681
125,6,1.0253885233978366,0,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,dining_02,control,between,0.538814615760834,-0.4865739076370026
126,7,3.010011471909779,0,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,dining_03,control,between,0.538814615760834,-2.4711968561489446
127,8,-0.29769344227679145,0,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,waiting_03,repeated,between,0.538814615760834,0.8365080580376254
128,9,0.3638475405605226,1,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,waiting_04,repeated,between,-1.8559170098428728,-2.2197645504033954
129,10,0.033077049141865586,1,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,waiting_05,repeated,between,0.538814615760834,0.5057375666189684
130,11,0.6946180319791796,1,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,waiting_03,repeated,between,0.538814615760834,-0.1558034162183456
131,12,0.3638475405605226,1,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,waiting_02,repeated,between,0.538814615760834,0.1749670752003114
132,13,-1.6207754079514196,2,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,waiting_05,repeated,between,0.538814615760834,2.1595900237122536
133,14,-0.29769344227679145,2,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,waiting_02,repeated,between,-1.8559170098428728,-1.5582235675660814
134,15,0.3638475405605226,2,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,waiting_03,repeated,between,0.538814615760834,0.1749670752003114
135,16,0.3638475405605226,2,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,waiting_04,repeated,between,0.538814615760834,0.1749670752003114
136,17,0.3638475405605226,3,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,waiting_04,repeated,between,0.538814615760834,0.1749670752003114
137,18,-0.29769344227679145,3,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,waiting_02,repeated,between,0.538814615760834,0.8365080580376254
138,19,0.033077049141865586,3,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,waiting_03,repeated,between,0.538814615760834,0.5057375666189684
139,20,-0.29769344227679145,3,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,waiting_05,repeated,between,0.538814615760834,0.8365080580376254
140,21,-1.6207754079514196,4,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,waiting_05,repeated,between,0.538814615760834,2.1595900237122536
141,22,-0.29769344227679145,4,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,waiting_02,repeated,between,0.538814615760834,0.8365080580376254
142,23,0.6946180319791796,4,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,waiting_04,repeated,between,-1.8559170098428728,-2.5505350418220525
143,24,-0.6284639336954485,4,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,waiting_03,repeated,between,0.538814615760834,1.1672785494562825
144,25,-1.6207754079514196,5,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,waiting_05,repeated,between,0.538814615760834,2.1595900237122536
145,26,-0.6284639336954485,5,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,waiting_03,repeated,between,0.538814615760834,1.1672785494562825
146,27,0.033077049141865586,5,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,waiting_04,repeated,between,-1.8559170098428728,-1.8889940589847383
147,28,0.033077049141865586,5,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,waiting_02,repeated,between,0.538814615760834,0.5057375666189684
148,29,-0.6284639336954485,6,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,waiting_03,repeated,between,0.538814615760834,1.1672785494562825
149,30,-1.6207754079514196,6,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,waiting_05,repeated,between,0.538814615760834,2.1595900237122536
150,31,0.3638475405605226,6,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,waiting_02,repeated,between,0.538814615760834,0.1749670752003114
151,32,0.033077049141865586,6,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,waiting_04,repeated,between,0.538814615760834,0.5057375666189684
152,33,-0.29769344227679145,7,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,dining_03,control,between,-1.8559170098428728,-1.5582235675660814
153,34,0.6946180319791796,7,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,dining_05,control,between,0.538814615760834,-0.1558034162183456
154,35,-0.29769344227679145,7,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,waiting_02,repeated,between,0.538814615760834,0.8365080580376254
155,36,-0.9592344251141055,7,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,waiting_03,repeated,between,0.538814615760834,1.4980490408749394
156,37,0.033077049141865586,7,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,waiting_04,repeated,between,0.538814615760834,0.5057375666189684
157,38,1.0253885233978366,7,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,dining_02,control,between,0.538814615760834,-0.4865739076370026
158,39,1.6869295062351506,7,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,dining_04,control,between,-1.8559170098428728,-3.5428465160780234
159,40,-1.6207754079514196,7,1042-2da3c5b1-5245-41b5-99e2-67f6bb139727,waiting_05,repeated,between,0.538814615760834,2.1595900237122536
160,1,-1.016680055554146,0,1313-2c096fb4-652d-48d2-9a7f-0d38305eea63,waiting_05,repeated,between,-1.4411503073292768,-0.42447025177513087
161,2,2.1115662692278416,0,1313-2c096fb4-652d-48d2-9a7f-0d38305eea63,dining_03,control,between,0.6938871850103925,-1.4176790842174491
162,3,1.3295046880323447,0,1313-2c096fb4-652d-48d2-9a7f-0d38305eea63,dining_04,control,between,-1.4411503073292768,-2.7706549953616215
163,4,1.3295046880323447,0,1313-2c096fb4-652d-48d2-9a7f-0d38305eea63,dining_02,control,between,0.6938871850103925,-0.6356175030219522
164,5,0.9384738974345963,0,1313-2c096fb4-652d-48d2-9a7f-0d38305eea63,waiting_02,repeated,between,0.6938871850103925,-0.24458671242420382
165,6,0.9384738974345963,0,1313-2c096fb4-652d-48d2-9a7f-0d38305eea63,waiting_04,repeated,between,-1.4411503073292768,-2.379624204763873
166,7,0.5474431068368478,0,1313-2c096fb4-652d-48d2-9a7f-0d38305eea63,dining_05,control,between,0.6938871850103925,0.14644407817354466
167,8,-1.016680055554146,0,1313-2c096fb4-652d-48d2-9a7f-0d38305eea63,waiting_03,repeated,between,0.6938871850103925,1.7105672405645385
168,9,-0.2346184743586491,1,1313-2c096fb4-652d-48d2-9a7f-0d38305eea63,waiting_04,repeated,between,0.6938871850103925,0.9285056593690416
169,10,1.7205354786300933,1,1313-2c096fb4-652d-48d2-9a7f-0d38305eea63,waiting_02,repeated,between,0.6938871850103925,-1.0266482936197008
170,11,-0.2346184743586491,1,1313-2c096fb4-652d-48d2-9a7f-0d38305eea63,waiting_05,repeated,between,-1.4411503073292768,-1.2065318329706278
171,12,-1.016680055554146,1,1313-2c096fb4-652d-48d2-9a7f-0d38305eea63,waiting_03,repeated,between,0.6938871850103925,1.7105672405645385
172,13,-0.2346184743586491,2,1313-2c096fb4-652d-48d2-9a7f-0d38305eea63,waiting_04,repeated,between,0.6938871850103925,0.9285056593690416
173,14,1.7205354786300933,2,1313-2c096fb4-652d-48d2-9a7f-0d38305eea63,waiting_02,repeated,between,-1.4411503073292768,-3.16168578595937
174,15,-1.016680055554146,2,1313-2c096fb4-652d-48d2-9a7f-0d38305eea63,waiting_03,repeated,between,0.6938871850103925,1.7105672405645385
175,16,0.5474431068368478,2,1313-2c096fb4-652d-48d2-9a7f-0d38305eea63,waiting_05,repeated,between,-1.4411503073292768,-1.9885934141661248
176,17,-0.2346184743586491,3,1313-2c096fb4-652d-48d2-9a7f-0d38305eea63,waiting_02,repeated,between,0.6938871850103925,0.9285056593690416
177,18,-1.016680055554146,3,1313-2c096fb4-652d-48d2-9a7f-0d38305eea63,waiting_03,repeated,between,0.6938871850103925,1.7105672405645385
178,19,-0.2346184743586491,3,1313-2c096fb4-652d-48d2-9a7f-0d38305eea63,waiting_04,repeated,between,0.6938871850103925,0.9285056593690416
179,20,-1.016680055554146,3,1313-2c096fb4-652d-48d2-9a7f-0d38305eea63,waiting_05,repeated,between,-1.4411503073292768,-0.42447025177513087
180,21,-0.2346184743586491,4,1313-2c096fb4-652d-48d2-9a7f-0d38305eea63,waiting_02,repeated,between,0.6938871850103925,0.9285056593690416
181,22,-1.016680055554146,4,1313-2c096fb4-652d-48d2-9a7f-0d38305eea63,waiting_05,repeated,between,-1.4411503073292768,-0.42447025177513087
