iterationName	gameid	time	trialNum	intendedName	svgData	currStrokeNum	shiftKeyUsed	score	bonus_score	eventType
testing2	3504-edc49ffe-6f2f-4e9d-bb1b-059fbe564129	1530912520204	1	waiting	M104,145c-16.4919,0 -50.65455,-27.58786 -43,-48c5.21302,-13.90138 55.61228,0.6939 61,4c7.64455,4.69098 13.6579,11.6579 20,18c0.95754,0.95754 16.89901,24.789 15,25c-8.28236,0.92026 -16.66667,0 -25,0c-10.5383,0 -21.82543,0.39152 -32,-3	1	0	0	0	stroke
