iterationName	gameid	time	trialNum	intendedName	svgData	currStrokeNum	shiftKeyUsed	score	eventType
testing	4798-32fca677-e5e7-4f2a-a91b-e541cf35a9b4	1530464088858	12	leather	M152,42c-39.68453,0 -77.22591,17 -117,17c-0.33333,0 0.66667,0 1,0c5.41636,0 6.48649,17.99732 7,20c6.75337,26.33813 13.41268,52.6507 20,79c3.17671,12.70685 7.84671,25.08029 10,38c0.20225,1.21349 2.56164,14 2,14	1	0	11	stroke
testing	4798-32fca677-e5e7-4f2a-a91b-e541cf35a9b4	1530464090142	12	leather	M241,81c-18.33333,0 -36.66667,0 -55,0c-6.33333,0 -12.66667,0 -19,0c-0.66667,0 -2,-0.66667 -2,0c0,0.4714 0.66667,0.66667 1,1c18.12311,18.12311 22.44506,56.8392 29,80c7.23229,25.55408 15.63978,50.96466 21,77c1.37098,6.65903 2.47125,13.37541 4,20c0.60429,2.6186 1,10.68742 1,8	2	0	11	stroke
testing	4798-32fca677-e5e7-4f2a-a91b-e541cf35a9b4	1530464097933	13	straight	M139,46c0,12.98694 5.73331,65.53337 0,77c-0.51167,1.02334 -7.7965,-0.60175 -9,0c-3.88954,1.94477 -7.8297,9.25095 -10,12c-13.20643,16.72815 -31.79236,23.79236 -46,38c-0.2357,0.2357 0.70186,-0.14907 1,0c6.093,3.0465 18.53278,2.25378 25,3c6.51038,0.7512 53.05983,6.95213 58,3c6.38518,-5.10815 8,-47.49167 8,-58c0,-1.66074 0.70711,-3.14645 -1,-4c-2.6841,-1.34205 -27,-3 -27,-3c0,0 2.15673,-0.36754 3,-1c4.54471,-3.40853 14,-14.9218 14,-21	1	0	12	stroke
testing	4798-32fca677-e5e7-4f2a-a91b-e541cf35a9b4	1530464098622	13	straight	M163,114c0,-30.66667 0,-61.33333 0,-92	2	0	12	stroke
testing	4798-32fca677-e5e7-4f2a-a91b-e541cf35a9b4	1530464106998	14	woven	M147,40c-3.3362,0 -46,0.96587 -46,8c0,1.63353 22.30772,-6.69713 23,-7c9.58434,-4.19315 30.86027,-13.56986 42,-8c14.22101,7.11051 19.12401,46.75198 13,59c-1.65617,3.31233 -8.3538,1.55897 -11,2c-29.12637,4.8544 -56.85526,15.92763 -83,29c-0.57931,0.28966 -7,1.78525 -7,3c0,6.69204 22.90819,21.81762 28,25c23.37457,14.60911 52.82402,20.95838 75,1c11.29299,-10.16369 52.02273,-37.98296 28,-56c-8.1725,-6.12937 -18.75563,-9 -29,-9	1	0	13	stroke
testing	4798-32fca677-e5e7-4f2a-a91b-e541cf35a9b4	1530464108961	14	woven	M82,139c0,13.0248 -3.55344,31.56295 0,44c4.38354,15.3424 32.91948,11.80009 43,10c42.92025,-7.66433 55.58447,-38.85388 103,-27c5.2302,1.30755 13.31464,2.62928 16,8c20.06481,40.12961 -40.28787,51.14927 -67,65c-6.36975,3.30284 -28.54292,17.91417 -34,7	2	0	13	stroke
testing	4798-32fca677-e5e7-4f2a-a91b-e541cf35a9b4	1530464115725	15	sling	M101,55c-6.99077,0 -54.84758,8.84758 -59,13c-1.20185,1.20185 0.46252,3.38755 1,5c8.1752,24.5256 15.55067,48.94715 25,73c2.71979,6.92311 6.15455,15.61822 8,23c0,0 0,2.66667 0,0	1	0	14	stroke
testing	4798-32fca677-e5e7-4f2a-a91b-e541cf35a9b4	1530464116491	15	sling	M77,51c0,30 0,60 0,90c0,4.34613 0.37437,17.12311 -1,13c-1.47949,-4.43847 -0.57642,-9.34066 -1,-14	2	0	14	stroke
testing	4798-32fca677-e5e7-4f2a-a91b-e541cf35a9b4	1530464117288	15	sling	M100,67c0,13 0,26 0,39c0,3.02624 -1,18.12329 -1,16	3	0	14	stroke
testing	4798-32fca677-e5e7-4f2a-a91b-e541cf35a9b4	1530464117990	15	sling	M110,53c0,22.66667 0,45.33333 0,68	4	0	14	stroke
testing	4798-32fca677-e5e7-4f2a-a91b-e541cf35a9b4	1530464125024	16	knob	M134,78c0,15.86212 6.86269,51.13731 -5,63c-25.71751,25.71751 -71,9.73738 -71,52c0,7.45377 -1.5129,16.9742 2,24c2.52308,5.04617 9.08446,6 14,6c27.99076,0 5.82802,-36.82802 -4,-27	1	0	15	stroke
