iterationName	gameid	time	trialNum	intendedName	svgData	currStrokeNum	shiftKeyUsed	score	eventType
67689 7,15c8.38319,14.25142 32.90878,29.27027 35,46c1.7007,13.60561 -3.30971,25.68798 -8,38c-1.31992,3.46478 -9.70598,30 -16,30	1	0	0	stroke
testing	0676-8178e46d-2029-4dc4-b968-32d7fcad831b	1530464156404	1	pug	M59,110c0,7.03586 -17.98572,24.50714 -5,31c10.13328,5.06664 23.03529,-18.44941 27,-24c1.54329,-2.1606 9.19745,-10 5,-10	2	0	0	stroke
testing	0676-8178e46d-2029-4dc4-b968-32d7fcad831b	1530464157995	1	pug	M57,111c0,-1.69724 -1.34069,-4.51656 -2,-6c-1.56542,-3.52221 -11.2725,-42.13625 7,-33c3.12113,1.56057 3,9.22352 3,12c0,16.11926 -32.01233,-6 -10,-6	3	0	0	stroke
