iterationName	gameid	time	trialNum	intendedName	svgData	currStrokeNum	shiftKeyUsed	score	eventType
testing	9713-aeb8b163-8a09-4aa6-9728-865eb3eb0817	1530423796375	1	redantique	M135,183c-8.25636,0 -57.5135,1.4865 -59,0c-1.38292,-1.38292 0,-38.05036 0,-43c0,-3.43768 -9.11361,-10.77278 -5,-19c5.59502,-11.19004 28.99166,6.00834 19,16c-2.48301,2.48301 -7,2.2802 -7,-3	1	0	0	stroke
testing	9713-aeb8b163-8a09-4aa6-9728-865eb3eb0817	1530423797423	1	redantique	M94,134c0,-1.74554 7.52877,-6.35252 10,-8c16.89164,-11.26109 17.22562,26.22562 0,9	2	0	0	stroke
testing	9713-aeb8b163-8a09-4aa6-9728-865eb3eb0817	1530423810244	2	bluesport	M155,143c0,12.33333 0,24.66667 0,37c0,5.37484 2,21.37484 2,16	1	0	1	stroke
testing	9713-aeb8b163-8a09-4aa6-9728-865eb3eb0817	1530423812358	2	bluesport	M105,124c0,-1.13 -0.73459,-6.26541 0,-7c1.64992,-1.64992 4.66667,0 7,0c10.32025,0 73.50253,-7.00506 61,18c-4.71131,9.42263 -81,16.42244 -81,-7c0,-3.3232 0.95032,-4 4,-4	2	0	1	stroke
testing	9713-aeb8b163-8a09-4aa6-9728-865eb3eb0817	1530423827478	3	beetle	M66,131c0,-5.67784 -2.70172,-20.29828 2,-25c17.92143,-17.92143 54.71388,-37.26548 81,-26c16.38463,7.02198 37.5711,16.10157 48,31c4.31356,6.16223 7.42737,12.92527 10,20c1.04665,2.87828 2.62548,8.37452 3,8c1.26581,-1.26581 3.82096,1.86572 4,2c9.62696,7.22022 19.22079,15.08372 25,26c3.14446,5.93954 6.40077,14.99617 5,22c-2.05736,10.28679 -34.81023,13.96085 -42,12c-11.79879,-3.21785 -11.37712,-15.37712 -18,-22c-4.15654,-4.15654 -17.63291,7.27215 -22,8c-5.33152,0.88859 -49.35484,-8.67742 -54,-11c-1.38719,-0.69359 0.19393,2.38785 1,4c2.10869,4.21738 0.89317,10.83188 0,15c-2.37232,11.07081 -14.45905,22.34424 -26,15c-25.30583,-16.10371 -61.21493,-89 -10,-89	1	0	2	stroke
