iterationName	gameid	time	trialNum	intendedName	svgData	currStrokeNum	shiftKeyUsed	score	eventType
testing	4619-20ffa213-82cf-4feb-a1f7-369d6c7408f4	1530822674555	1	weimaraner	M201,262c-20.82164,0 -74,-87.30416 -74,-113	1	0	0	stroke
testing	4619-20ffa213-82cf-4feb-a1f7-369d6c7408f4	1530822688734	2	bloodhound	M169,79c-35.54975,0 -75.49861,5.85754 -110,-4c-3.46096,-0.98885 -24,-6.97303 -24,-14	1	0	1	stroke
