iterationName	gameid	time	trialNum	intendedName	svgData	currStrokeNum	shiftKeyUsed	score	eventType
testing	1461-0f1d844b-cd18-478c-b017-e99fc7ba972e	1530637240459	1	hatchback	M108,146c-8.54631,-10.25557 -14,-21.55569 -14,-35c0,-2.35702 -1.35702,-7 1,-7	1	0	0	stroke
testing	1461-0f1d844b-cd18-478c-b017-e99fc7ba972e	1530637250735	2	bluesport	M103,158c0,-8.99661 -2.81783,-20 10,-20	1	0	1	stroke
