iterationName	gameid	time	trialNum	intendedName	svgData	currStrokeNum	shiftKeyUsed	score	eventType
testing	7870-dfc7260e-b484-4cb1-b2ee-3f7a49a7fdeb	1530637564021	1	weimaraner	M121,181c0,-7.28011 -4.68112,-13.84035 -6,-21c-3.49364,-18.96546 -5.70762,-63.36776 2,-80c7.81297,-16.85957 55.81849,-25.48844 71,-16c10.35324,6.47077 12.68701,38.43057 9,49c-11.29832,32.38852 -83.26816,81.17287 -117,54c-20.77218,-16.73314 -22.9755,-85.7805 24,-91c20.35011,-2.26112 22.86608,4.73217 30,19	1	0	0	stroke
testing	7870-dfc7260e-b484-4cb1-b2ee-3f7a49a7fdeb	1530637570047	2	pug	M171,115c-13.75976,0 -33.31174,-28.29878 -40,-39c-0.95138,-1.5222 -3.55854,-4.1094 -2,-5c10.83074,-6.18899 31.51574,-5.34801 43,-5c16.50309,0.50009 17.29308,-1.70692 29,10c56.11945,56.11945 -14.35814,179.32379 -75,156c-63.32365,-24.35525 29.2011,-102.7989 54,-78	1	0	0	stroke
