iterationName	gameid	time	trialNum	intendedName	svgData	currStrokeNum	shiftKeyUsed	score	bonus_score	startStrokeTime	endStrokeTime	eventType
run1_chairsOnly	0986-0f7868d7-38f1-4e37-a3a7-acf923194d33	1531978242863	1	armchair_03	M129,133c22.89173,0 46.39103,-1.63139 54,25c0.32826,1.1489 3.89386,16.68575 2,20c-3.55746,6.22555 -18.02757,1.15589 -20,-2c-18.44312,-29.50899 -25.0837,-61.09702 -26,-95c-0.01525,-0.56425 -2.24519,-27 5,-27	1	0	0	0	1531978266849	1531978267316	stroke
run1_chairsOnly	0986-0f7868d7-38f1-4e37-a3a7-acf923194d33	1531978249990	2	armchair_01	M130,199c0,-26.56194 -9.7955,-109.2045 7,-126c9.87161,-9.87161 36.93845,7.41541 29,18c-6.12555,8.1674 -31.48374,10 -41,10	1	0	3	0.8	1531978273955	1531978274467	stroke
run1_chairsOnly	0986-0f7868d7-38f1-4e37-a3a7-acf923194d33	1531978366723	3	armchair_06	M98,196c0,-12.49115 -0.46087,-24.88697 3,-37	1	0	3	0.8	1531978390990	1531978391191	stroke
run1_chairsOnly	0986-0f7868d7-38f1-4e37-a3a7-acf923194d33	1531978367031	3	armchair_06	M133,146c-0.66667,0 -1.33333,0 -2,0	2	0	3	0.8	1531978391380	1531978391516	stroke
run1_chairsOnly	0986-0f7868d7-38f1-4e37-a3a7-acf923194d33	1531978368288	3	armchair_06	M217,206c-15.5323,0 -32.14505,-50.56486 -27,-66c2.53187,-7.59561 28.7518,-5 34,-5c6.64162,0 13.72418,1.96555 19,6c6.67663,5.10566 8.86567,9.16417 12,17c11.85933,29.64832 -72.72812,20.92882 -87,13	3	0	3	0.8	1531978392058	1531978392741	stroke
run1_chairsOnly	0986-0f7868d7-38f1-4e37-a3a7-acf923194d33	1531979132785	4	armchair_04	M163,167c-49.7483,0 -51.22792,-98.01327 10,-101c25.59491,-1.24853 35.86314,5.15414 48,28c1.85893,3.49915 6.76929,25.42404 7,29c4.15503,64.40303 -134.95799,52.08403 -159,4	1	0	3	0.8	1531979156668	1531979157217	stroke
