,gameID,trialNum,condition,target,category,repetition,phase,drawDuration,outcome,response,numStrokes,meanPixelIntensity,svgStringLength,svgStringLengthPerStroke,svgStringStd,numCurvesPerSketch,numCurvesPerStroke,timedOut,png
0,9586-18f615d7-d91a-4699-a5ad-99db292aefae,1,repeated,sling,chair,0,pre,13.192,False,waiting,8.0,0.0315,776,97.0,39.108822534052337,21,2.625,False,iVBORw0KGgoAAAANSUhEUgAAASwAAAEsCAYAAAB5fY51AAAfWElEQVR4Xu2dB7R9RXXGf6IGwYJYwYIYUCMWjCG6sCEqghUlEdRYgKARsYAkdrAgIi4ESRQ0BFFjFKwoGitBjBVj10isICqIBQURbJD1yb06/2Hu+98yc87MOd9e66773n3n7L3Pb8/93ilTroLNBEzABBohcJVG8nSaJmACJoAFy43ABEygGQIWrGZK5URNwAQsWG4DJmACzRCwYDVTKidqAiZgwXIbMAETaIaABauZUjlREzABC5bbgAmYQDMELFjNlMqJmoAJWLDcBkzABJohYMFqplRO1ARMwILlNmACJtAMAQtWM6VyoiZgAhYstwETMIFmCFiwmimVEzUBE7BguQ2YgAk0Q8CC1UypnKgJmIAFy23ABEygGQIWrGZK5URNwAQsWG4DJmACzRCwYDVTKidqAiZgwXIbMAETaIaABauZUjlREzABC5bbgAmYQDMELFjNlMqJmoAJWLDcBkzABJohYMFqplRO1ARMwILlNmACJtAMAQtWM6VyoiZgAhYstwETMIFmCFiwmimVEzUBE7BguQ2YgAk0Q8CC1UypnKgJmIAFy23ABEygGQIWrGZK5URNwAQsWG4DJmACzRCwYDVTKidqAiZgwXIbaInAvYEvAj9vKWnnmo+ABSsfS3sqT+CFwNOBvYCTy4dzhNoIWLBqq4jzWYuABOsFkw0kWBIun22NqM1YsEZU7AEcaihYOhyJlc+2BlDYeQ/BgjUvKW9XA4FYsKY5+Wyrhup0kIMFqwPIDpGNwCzB8tlWNsR1O7Jg1V0fZ7cugbUEKzzbOgA4y/CGR8CCNbyaDvmI5hGs6fG/HngD8NEhAxnbsVmwxlbxto93EcGaHqn6bb0SeLefKLZdfGVvwWq/hmM6gpRg/QLYZA4IeqI4PeuSiNkaJGDBarBoI045JVgvmvR+lxjNI1zCp/tberJ4tO91tdWaLFht1Wvs2c4SLH1+XWB/YE/gFguA0tmWxE6XjDXdqL8T8HhADxBsEwIWLDeFlgisJVjhcUi09NphwYObnnnpRv3pPd7z0vAj3XeTSUzVOdbme1huA40RmFewpoelsxSddT1sgcvFEImEa/qSgJU2De7W0CO9h2bR8hlW6bZn/wUI6Iury6TQdPahz9cyXS5KtPTadYW8dPkYvnKI2JaTM0GJsX6eZbrfJvEdtfmScNTlb+7gdbYTX+btuGBfK4mChEuXjNtmIKCnjxIxXU6Gr1muddYnAdW7zqT08/pMwqicRz/Q24K1vqbiv9dEIIdghceTW7xKs9JZmJ6KjtYsWKMtfZMHnluwQgg609EZj85k9L7Ik8YSMM8DNoscW7BKkLZPEyhEoKRgxSlPL9mm710JmC7/JEy69NV7aBasQg3Lbk2gBIEuBSvOP7zvJBHTK4eIqae+7oHp2NSZddoLX08LLVhRFXxJWOJrZZ+lCPQpWLOOSffB9JreTJ8KW2r76Q16/U0/63hmDROyYCUIWrBKfbXstwSBGgWrxHHK50HAi31JuC4BC1ap5ma/JQiMSbAOBI6wYFmwSnyR7LMbApcnwmw60P5J+wLHWLAsWN18tRylBIGUYA31KkEdW0+wYFmwSnyR7LMbAmMSrN2BkyxYFqxuvlqOUoLAmATrwcApFiwLVokvkn12Q2BMgnUf4FQLlgWrm6+Wo5QgMCbB0vCg0yKIhwHPLQG2FZ9DvWHZCn/nuRiBsQvWUcAzFkM2rK0tWMOq55CPRr3JvxsdoIa1zDM9S4tcUmdYxwJPbvFgcuVswcpF0n5KE0h9gTVQOJ6ds3QeXflPHa+6OezdVQI1xrFg1VgV55QiYMGCE4FHjbl5WLDGXP22jt2CdcVsDg9vq2x5s7Vg5eVpb+UIWLDgA8ADyiGu37MFq/4aOcMrCFiwrpiORnPYj9YsWKMtfXMHPjbB2h74ZFSlTwF3a65yGRO2YGWEaVdFCYxNsO4MfC4i+nngr4pSrty5BavyAjm9PxIYm2BtA3wtqr9+v/2Y24QFa8zVb+vYU6s+D3lx0a2Ab0Ul+jawdVtly5utBSsvT3srR2DRZerLZdKN55sB50Shvg/cvJvwdUaxYNVZF2d1ZQJjE6wbAudHGH4M3GjMjcOCNebqt3XsYxOs6wAaKxnahcAmbZUtb7YWrLw87a0cgbEJ1obApRHOXwPXKIe4fs8WrPpr5AyvIDA2wdIxj2k6nbnauQVrLkzeqAICYxQsnWHpTCs0nWHpTGuUZsEaZdmbPOgxCpbuYeleVmia/yu+t9VkQZdJ2oK1DDXvMy+BjYBrAdcM3jcGrgpcbcZ7+Lfw5wcBO0eBXzS5VJw3n9a201NCPS0M7caJp4etHdfS+VqwlkY3+B2vP3mErsfo+tJM32MBmv4eitL0sw0KUxp6+1U/LPXHCm2LRP+swpjrcT/0gtdDuo5MJDq3BDYPBCgUpPDn0mKTg8jQ2696uqvHe2i3SvSAz8GyCR9DL3gTRciYpG7Q/vnkJWGKf9aZz5Bs6O33q8DtooLdAdDno7ShF3yoRdV/3TtOXqEo3XSoBzzjuIbefjVbg2ZtCG27xCwOoyn70As+lELeaTKB3Q6T91ZWivkNcDHwy8lr+vPvgd8B8XvqM20Tbhf+/IKhFHjGcWg+LM2LFdrdE/NkDRzDnw7PglVnqXUv6V7Ba9se0rwE0Ng1PanSa/rzzxMCNBWiWJwkWLblCWgh1XhVIM04qplHR2kWrDrKrs6A+s+p2ST1LrFSl4DcprMTTVFydiRCoSBNhemi3MHtb2EC7wd2ifayYC2M0TvkICBRuudEnPSeS6AkNBKl1OusHInbR2cE3gU8zILlS8LOWtwkkDr76ewpfK2agwTpy8CXInGKpyRZNY7374/AW4BHWrAsWCWb4MuATScvDavQDJFxX5pF4+umte5nfGbyOgPQVCO2YRN4HbCXBcuCVbKZp0bYLxPvE8DHgQ8Dpy7jwPs0T+AYYF8LlgWrZEteVrDUq1niJJHS63slk7TvJggcCRxgwbJg5W6tzwQOX8KpngLppcfUX1lif+8ybAIvBZ5jwbJg5W7m+wDHreFUyzP972TZpvA9dx72NywC6hiraXVC2wn4yLAOc/6jcT+s+VmtteVuwDuiDf4HeChwbp4Q9jJCAinB2hV4zwhZ/OGQLVh5Kq/VeCVQof0M0BQtNhNYlkBKsNTN4aRlHba+nwUrTwVTCwbI86gnW8uDdtReUoK1N3DCWKlYsPJVPjV3kS4JT8kXwp5GRiAlWPsB6u4wSrNg5Sv7yYDuL4Smx9IH5gthTyMjkBKsfwKOGBmHPx6uBStf5V8CPC9y93lA97dsJrAMgZRgHQwcsoyzIexjwcpXxQcnLv8uAzR3lWc+yMd5TJ5SgqVuDlp8Y5RmwcpXdi3CoLmitBpMaI8A3p4vjD2NiIAFKyq2BStv61ePdc0KGtqbgMfmDWNvIyFgwbJgFW3qzwUOjSJo0Uv1x9LkeTYTWISABcuCtUh7WXhbrWiiOapiu89kepiFHXqHUROwYFmwin8BvgFo7bjQXg08pXhkBzCBgRPwPaz8BdYTHD16Du2CyerJvizMz9seR0TAgpW/2Fr4MrXQ5c7Ah/KHs0cTGA8BC1aZWqcuCzX+S+PAbCZgAksSsGAtCW49ux0EvDjaRk8LW1kAtQwVezWBFQlYsFYEOGP3mwHnJP7mTqRleNvrSAhYsMoV+vTJmoNhhP8EHlQupD2bwLAJWLDK1Vf3q46P3Gts4WaTZd/LRbZnExgoAQtWucJqbOGPAL2H9izg5eXC2rMJDJeABatsbV8LPDEKcSZw27Jh7d0EhknAglW2rqm53hVxe+DTZUPbuwkMj4AFq3xNNbZQYwxD070tLQ1mMwETWICABWsBWEtu+iTg2GjfX08WqFDfLJsJmMCcBCxYc4JaYbONJ08F9R7aU4FXreDXu5rA6AhYsLopuVY52TcKpeE7t+kmvKOYwDAIWLC6qeOsAdH3AD7RTQqOYgLtE7BgdVfDjwH3jMJ5+uTu+DvSAAhYsLor4qOAN0fhdPP9psBPu0vDkUygXQIWrO5qp9V0zpvM7x5GfTZweHdpOJIJtEvAgtVt7bRAhRaqCO17wC0BjTO0mYAJrEHAgtVt89gC+C6wQRT2oYlFWLvNzNFMoAECFqzui3QysGsU9oPALt2n4ogm0BYBC1b39dopMbf75cCtgW91n44jmkA7BCxY/dRKwrRVFPpoYP9+0nFUE2iDgAWrnzodABwZhf7VZCkwvdtMwAQSBCxY/TQLLUbxQ2CjKLwWW9WiqzYTMAELVlVtIDW537eBravK0smYQEUEfIbVXzG2Ab6WCH9/4MP9peXIJlAvAQtWv7U5Dbh3lMIpgPpl2UzABCICFqx+m8RuwDuiFNTFYUtAPeBtJmACAQELVr/NQT3efzBZ+ivM5LDEEJ5+M3V0E6iAgAWr/yKklrXX7A1av/B3/afnDEygHgIWrP5rIWHSsvaazSE0TUdzYv/pOQMTqIeABauOWpwE7B6loqXu4xvydWTrLEygJwIWrJ7AR2F3AD6aSEVzvmvud5sJmABgwaqnGfzfZAB0mJGG7xxYT4rOxAT6JWDB6pd/GF0Dn4+K0tG6hTcGNJWyzQRGT8CCVU8T2AT4EbBhlNKjgbfUk6YzMYH+CFiw+mOfivxG4LHRH04F7ldXms7GBPohYMHqh/usqFoGTMuBhaae75o7S1Mr20xg1AQsWPWV/zuTRSnCzA4BDq4vVWdkAt0SsGB1y3ueaM9MLPv1fUALWOhsy2YCoyVgwaqv9DecrF8Yr6yz44y+WvUdgTMygUIELFiFwK7o9j3AQyIfJwB7r+jXu5tA0wQsWHWW7xHAW6PUfjmZ8/3SOlN2ViZQnoAFqzzjZSJcHfgZcK1o5z0SQraMf+9jAk0SsGDVW7bXAXtF6Wmyv7+tN2VnZgJlCViwyvJdxbvmdteK0KH9BtCKO5es4tj7mkCrBCxY9VbuqsD5wPWiFHV/6+31pu3MTKAcAQtWObY5PB8H7BM50vCdx+dwbh8m0BoBC1bdFVPXBnVxCO08YPO603Z2JlCGgAWrDNdcXv8MuAjQe2ha0/DruYLYjwm0QsCCVX+l3gc8MEpzP+CY+lN3hiaQl4AFKy/PEt4OADTzaGhvAPYsEcw+TaBmAhasmqtzRW73ArQgRWhfAe5Yf+rO0ATyErBg5eVZwtvGwMWR48uAawC/LRHQPk2gVgIWrFors25e3wS2jlK9K3BGG+k7SxPIQ8CClYdjaS+pdQv3BV5TOrD9m0BNBCxYNVVjdi7PAl4W/VmdSp/YRvrO0gTyELBg5eFY2ktqXOHngO1KB7Z/E6iJgAWrpmrMzkUDni+I/qwB0LohbzOB0RCwYLVT6h8DN4jS3WyylmE7R+FMTWAFAhasFeB1vKueCP51FHN74NMd5+FwJtAbAQtWb+gXDqwpkzW1TGh/B7x5YU/ewQQaJWDBaqdwhwNaAiy05wOHtnMIztQEViNgwVqNX5d7q99VPOD5+MR8WV3m5Fgm0CkBC1anuFcKtgvw/sjDacB9VvLqnU2gIQIWrHaKdRvgzCjdsxLL2rdzRM7UBBYkYMFaEFiPm18buDCKr0HQmvvdZgKjIGDBaqvMvwfiJewlZFpk1WYCgydgwWqrxOcC6iwa2pbA2W0dhrM1geUIWLCW49bXXl8FbhcFvzPwhb4SclwT6JKABatL2qvH+iiwQ+RmJ+Ajq7u2BxOon4AFq/4ahRlqqfrdopQfCWi+LJsJDJ6ABautEv8r8IQo5ScDx7Z1GM7WBJYjYMFajltfex0GPDsKfhDwkr4SclwT6JKABatL2qvHOhA4InKjMYaxiK0eyR5MoEICFqwKi7JGSv+QmMf9lYDWLrSZwOAJWLDaKvHegAY8h6YB0VoJ2mYCgydgwWqrxI8B/j1K2TM2tFVDZ7sCAQvWCvB62HUP4MQorgTscT3k4pAm0DkBC1bnyFcKqD5Y6osVmmYilZDZTGDwBCxYbZX4wcApUconAw9v6zCcrQksR8CCtRy3vvbaGfhAFFyT+j2wr4Qc1wS6JGDB6pL26rE0u+ipkRv9fr/VXduDCdRPwIJVf43CDO8FnB6lrAHRO7Z1GM7WBJYjYMFajltfe903MTODz7D6qobjdk7AgtU58pUCphai0D2tB6zk1TubQCMELFiNFGqS5kOA90QpvxfQ5zYTGDwBC1ZbJVb3hXdGKb8rMUdWW0flbE1gTgIWrDlBVbLZ7onJ+t4G6HObCQyegAWrrRI/FnhjlLKH5rRVQ2e7AgEL1grwetj1SYnZRV8L6HObCQyegAWrrRI/A3hFlPJRgD63mcDgCViw2irx84FDopQPBfS5zQQGT8CC1VaJU3O6Pw94aVuH4WxNYDkCFqzluPW119HA06Lgmh5Z0yTbTGDwBCxYbZX4OGCfKGXN867lv2wmMHgCFqy2Svxm4FFRyurq8Ka2DsPZmsByBCxYy3Hray8Ny4mH4egS8bfAG4BrAj/pKznHNYHSBCxYpQnn9a+pZTTFTMpUS92UfzpwPnAucB5wDvAj4ELgosn7zyfvPwX00t9sJlA9AQtW9SVaJ8EvAtuuIVjXmojSokf1a+B7wNnBS4L3w4nw6V0iePmijivc/qrA1ZZ8XR2Yvv4M0Eu/p943Al5Y4fE3nZIFq63yfRfYcg3Bun7BS8LLgrMznaFdAPxsEk+Xob+b5PV74DfRS4IYf6bfJRyhCEx/nvX5hoBe1wAkCOG7fg5f0+302fRnvXdp/n5lpm2gmYEWdieB2DSKobMe1VEv9YJ3r/fCRVjAvb9fC8CaZ1MDnYdSPdvo7GWDKJ2/mczprr/tC+iSx1YHAX+/MtfBQDMDLegudX/qV5Mng9OwEitdFt4QuBGwOXDzyVnZdYBrA3rfZPLZdFvdg7HlJ+DvV2amBpoZaEF3NwW+H/nXjfGbZIh5PeAWk/tjWwGbTfxK8ORf7xK7IZjORHW/bZmXuo/opfuIt4pgfA741OTvuj93qW+6528uFqz8TEt53Ab4WuT8TOC2pQJGfnUWdt3J2dn0DO1DwTavmXSf0Fne9Ana+t4lGlMRmL6nPpv+TUKgG/gSg0uid30Wvqbb6bPw5xy49PTvBZEjDZvaP4dz+5hNwILVTuu4O/DxKF39R79bD4egMzI9AAi7OewBvLWHXPoIeW/gtCiw+sjpc1tBAhasgnAzu04tQPE+QMvXd206w9Cl4hOCwM8CXt51Ij3FuxPwhSj2WcAte8pnNGEtWO2U+vHA66N0+5oe+ZnA4VEumjFCM0eMxVKdaP19Klx9Ay4MOKN7icGRlYjE4yZjF8N0TgIemfF4a3eVGnWgFbi1EretEAELViGwBdxqptF4ZtGDEzOQFgh9JZf3Bz4YffoxYIcuglcSQ2e7OusN7UV+Mli2Ohassnxzen818OTI4X7AMTmDzOnrDsCXo22/Cdx6zv2HsNmewAnRgfjGe+HKWrAKA87o/i2JSy7NjXVixhjzuroB8ONo44sBdW4di6kvlsZ2xqahUxpraStAwIJVAGohl7oE06VYaDsDYV+oQqGv5FbtRn2bNFg5NHUu/WVXSVQQR08G1eE2tL0SD0cqSHUYKViw2qnjZ4HtonT1u3pY92GajkbDfkLTJaEuDcdiejKq+cdCezfwsLEA6Po4LVhdE18+noRg62h39fvRf/k+7DPAXaLAuumum+9jsVR/LF0OxjNqjIVH8eO0YBVHnC2AZgZVD/PQNHhZPc77sHclziTUrUHdG8ZkEigNVQrNl4WFWoAFqxDYzG5VJw3aDeuljosat9fXLKD/DDw1Os5/TKxMnRlFde5S3Rt8WVioTBasQmAzu9UlRnwmpRk/4zOuzGHXdJfq7f4viXUTu8ypj1ipy0Ll4aeFBaphwSoAtYBL3buKb2Z/KzHFSYHQM12qS4WWHQtNq/rs2mUSlcTy08KOCmHB6gj0imF0c1s3uUM7A7jrin5X2f2eiRvsXwJ0xjE2Sz0t1NCdvxwbiNLHa8EqTTiP/12A90euPgA8II/7pbzoCeV3oj37vkxd6kAy7DSrE6kES8Jly0TAgpUJZGE3jwb+I4qh3x9TOO5a7rWyjSbUi9uQFnPV1M1jMw16jsdSanFbDeGxZSJgwcoEsrCbpwC6oR1aDTe4f5CYolnjDL9amEeN7lNjC9XlQWeiHqqTqWIWrEwgC7vRdLzxopw1zAygGVA1E2pomlBQEwuOzTR9tG6+u09WwcpbsArCzeha84U/LfKn3+Ozrowh53KlCQTjy1L1zXrVXHsPb6NUnyzffM9YZwtWRpgFXeleiCbNC02/SzD6tBcDB0UJjG3m0fDwZ/XJ8sR+mVqpBSsTyMJuTk70b1J/J/V76tM0BOV1UQLvBTT//FgtdfPdPd8ztQYLViaQhd1ohZZ4RRb9rgnj+rTU6jFdLj3W57HPip26+a5t+xyoXiOnpXKyYC2FrfOdPp/ohHjnxMotXSem6WU0zUxoWldQ6xH2NcaxawapeKme7163MENlLFgZIHbgQsNwtCJzaPo97rjZQSpXCqGFSjeMPtWkdrGQ9ZFbXzFTC626i0OGaliwMkDswIWmI9a0xKHpd00507d9Bbh9lMR9EguN9p1nl/FndXHQykd6KGFbkoAFa0lwHe+mqWU2iGJqapnLOs4jFe6dwMOjPzwROK6C3PpMIdXFwYutrlgRC9aKADvYfaPEUJdLgI07iD1PCC2oqqlmQnsFoLmxxmyzxhd6cr8VWoUFawV4He26GXBuFOs8YPOO4q8vzD6Js6m+B2avL+eu/u6zrMykLViZgRZwV+NcWOFhpqaZOQfYogCL1lymun3oGNyRdMlKWrCWBNfhbncENM9UaDXNO6W1CC9K8Bjbkl+zmkSqI6k+k2jZFiRgwVoQWA+bbw98Mor7KeBuPeQyK6QuUW8c/VF5f7qiHPtKRUt+acGO2DxX1hIVsWAtAa3jXe4LfCSKeSpwv47zWCuc8lFXhtB0b+v4inLsM5VUR1LPlbVERSxYS0DreBeNy4vHDNY2d7pmjdCcXaEdCRzYMataw3m4TqbKWLAygSzoZg/gxMi/ftciELXYk4Bjo2T+C9DZoe0KAj7LytASLFgZIBZ2sXfi0kozJPx94biLuNf9tE9EO3gF5HWBeLjOIi1qxrYWrAwQC7vYFzgmiqHf9yscdxH36sR6cWIHdZ48exFHA97Ww3UyFNeClQFiYReaWVQj/UPTqstPLxx3UfdfB/4i2mm3GU/IFvU9lO1Ty4F5uM4C1bVgLQCrp02fkVj+vcahL1rFR6v7hHYIcHBP3GoM6+E6K1bFgrUiwA52fxbwsiiOfn9OB7EXCaEngkdEO3iIzpUJpmaPdUfSOVuaBWtOUD1u9nxAZyqhvSQxl3qPKf4hdGqIzoWJVWT6zrPv+LOG67gj6RyVsWDNAannTVJPl7TslxaAqMk0q8QvgKtHSW0D6P6W7U8EtJLOthEQdySdo4VYsOaA5E3mJvAZ4C7R1up+ES9UMbfDgW7oRVeXLKwFa0lw3i1J4Chg/+gv/wY8wbzWIeBFV5dsEBasJcF5tySB1EDfbwC3Ma8rEUjNleWb7+tpKBYsf5NyEtBUM7qPFU/nPPZFKVKMZy266uXA1miRFqycX1f7EgHfx5q/HaTGF3qhCgvW/C3IW65M4FDguZGX2gZrr3yQmRzofp/u+4WmJ4jq4mBLEPAZlptFbgL3AP47cqr+WNcDtPqP7U8EZvV83xTQ4HFbRMCC5SaRm4Da1PmJdRQ14aAm+rOtSyB1WeiVdWa0EguWvz4lCKjflb50ob06Mclfidit+UwNiH43oCeuNp9huQ10QGBXQGPmQtNSZTfpIHZrIWY9LfTJRKKShtJa824jXw3P0WWhOkiGtlNifvo2jqhslrpftUkUQqtpx6JfNosGvFuwGihSoylqymRNnRza24DdGz2ekmmnOpF6bKHPsEq2OfuOCGhMofpkhfbbyWXhT0xrHQKpEQKe2M+C5a9JxwQ+C2wXxTws0U+r47SqDHd5IitPORNB8SVhlW13MElpiuR3REdzKXAz4KeDOco8B5Ka2M+93i1YeVqXvcxFQP8QzwRuHW39YWAX4LK5vIxjo1Sv99MBTfhnmxDwGZabQmkCDwLemwhyBnDX0sEb8j+re4N7vQdFtGA11KIbTjV1uaPDcftbt6ipXu/u3mDBavir32bq1588MdzKtyTWLKC7N6ynffs/XJsC0GLWW0w6jd7K/zBnls/dGyxYLX63B5uzzrSOBzR0x5eEVy6zRgZckKi+J/VzgxmsKLRwYOpfpGXBtIK1bV0CqRV1PHuDBcvfExOokkBq9gYP07FgVdlYnZQJ+D7WGm3AN939BTGBugj4PpYFq64W6WxMYD0EfB9rBiCfYfm7YwL1EUjdxzo6sUhtfZkXzsiCVRiw3ZvAEgRS97E8rtBDI5ZoSt7FBMoTmLWazuhPMEYPoHzbcwQTWIpAalzhjoCWsx+tWbBGW3ofeOUEPD9WokAWrMpbrdMbLYEXAi+Ijn70HUgtWKP9PvjAKyegiftOi3Ic/Y13C1blrdbpjZaAb7z7knC0jd8H3iaB1HqFo565wWdYbTZkZz0OAnoiuEN0qKOegdSCNY6G76Nsk4B7vEd1s2C12ZCd9TgI7AmcMDnUXwAaY6jLRPWEH6VZsEZZdh90IwTCG+/ql6XLQc3mINEapf0/MFFQaUclAdgAAAAASUVORK5CYII=
